order_id,date,weekday,hour,channel,customer_type,category,product,quantity,unit_price,discount_pct,ticket_amount,wait_minutes,satisfaction,returned_within_30d
ORD-00972,2025-06-02,Monday,7,Mostrador,Nuevo,Café,Americano,1,1916.0,0.0,1916.0,4.0,4.8,0
ORD-02290,2025-06-02,Monday,7,Mostrador,Frecuente,Café,Cortado,3,1540.0,0.0,4619.0,7.9,4.8,0
ORD-00624,2025-06-02,Monday,10,Mostrador,Nuevo,Bebidas frías,Iced latte,1,2765.0,0.0,2765.0,7.4,4.2,0
ORD-04736,2025-06-02,Monday,11,Takeaway,Habitual,Desayuno,Yogur + granola,3,3971.0,0.0,11913.0,4.8,5.0,0
ORD-00165,2025-06-02,Monday,12,Mostrador,Frecuente,Desayuno,Tostadas,1,4167.0,0.0,4167.0,12.9,4.5,0
ORD-00732,2025-06-02,Monday,13,Mostrador,Nuevo,Café,Espresso,1,1678.0,0.0,1678.0,10.1,4.7,1
ORD-01480,2025-06-02,Monday,13,Takeaway,Habitual,Pastelería,Medialuna,1,1516.0,0.05,1440.0,9.9,5.0,0
ORD-00275,2025-06-02,Monday,14,Mostrador,Frecuente,Pastelería,Croissant,2,1698.0,0.0,3396.0,13.1,4.9,0
ORD-01225,2025-06-02,Monday,14,Takeaway,Frecuente,Pastelería,Budín,1,1455.0,0.0,1455.0,7.8,4.9,0
ORD-04251,2025-06-02,Monday,14,Mostrador,Nuevo,Bebidas frías,Iced latte,1,2518.0,0.0,2518.0,7.1,3.8,0
ORD-04826,2025-06-02,Monday,14,Mostrador,Nuevo,Café,Espresso,1,1715.0,0.0,1715.0,5.0,5.0,1
ORD-00929,2025-06-02,Monday,15,Mostrador,Habitual,Bebidas frías,Limonada,2,3333.0,0.0,6666.0,5.7,4.8,0
ORD-02698,2025-06-02,Monday,15,Takeaway,Nuevo,Café,Cortado,3,1828.0,0.0,5485.0,4.0,4.8,0
ORD-03924,2025-06-02,Monday,15,Mostrador,Frecuente,Pastelería,Tostada dulce,3,1799.0,0.1,4858.0,5.6,4.0,0
ORD-00464,2025-06-02,Monday,16,Mostrador,Habitual,Desayuno,Yogur + granola,1,4311.0,0.1,3879.0,6.4,4.8,0
ORD-02495,2025-06-02,Monday,16,Delivery,Frecuente,Pastelería,Croissant,1,1669.0,0.0,1669.0,19.3,4.9,0
ORD-00425,2025-06-02,Monday,17,Mostrador,Frecuente,Pastelería,Cookie,3,1626.0,0.0,4878.0,5.7,5.0,1
ORD-02420,2025-06-02,Monday,17,Takeaway,Frecuente,Desayuno,Avocado toast,1,4134.0,0.05,3927.0,12.4,5.0,0
ORD-06412,2025-06-02,Monday,17,Mostrador,Frecuente,Desayuno,Combo desayuno,1,4725.0,0.0,4725.0,6.2,5.0,1
ORD-01079,2025-06-02,Monday,18,Takeaway,Habitual,Café,Flat White,1,1757.0,0.05,1670.0,3.9,4.9,1
ORD-05627,2025-06-02,Monday,18,Delivery,Nuevo,Almuerzo,Ensalada,1,4652.0,0.0,4652.0,13.9,4.1,1
ORD-04342,2025-06-02,Monday,19,Mostrador,Nuevo,Pastelería,Medialuna,1,1570.0,0.0,1570.0,4.3,4.0,0
ORD-05892,2025-06-02,Monday,19,Mostrador,Nuevo,Bebidas frías,Limonada,1,2942.0,0.05,2795.0,2.0,5.0,1
ORD-02070,2025-06-03,Tuesday,12,Mostrador,Nuevo,Café,Flat White,1,1672.0,0.1,1505.0,8.1,3.8,0
ORD-03563,2025-06-03,Tuesday,12,Mostrador,Habitual,Desayuno,Tostadas,1,4015.0,0.05,3814.0,10.8,4.7,0
ORD-05800,2025-06-03,Tuesday,13,Takeaway,Frecuente,Bebidas frías,Cold brew,2,2393.0,0.0,4787.0,7.7,5.0,0
ORD-01678,2025-06-03,Tuesday,14,Mostrador,Habitual,Bebidas frías,Limonada,1,2780.0,0.0,2780.0,6.9,4.8,1
ORD-03209,2025-06-03,Tuesday,14,Delivery,Nuevo,Almuerzo,Ensalada,1,5718.0,0.1,5146.0,18.9,3.5,1
ORD-04659,2025-06-03,Tuesday,14,Mostrador,Habitual,Café,Flat White,2,1581.0,0.0,3163.0,13.4,3.7,0
ORD-01185,2025-06-03,Tuesday,15,Mostrador,Nuevo,Café,Americano,2,1504.0,0.0,3008.0,3.7,4.6,0
ORD-04562,2025-06-03,Tuesday,15,Mostrador,Habitual,Bebidas frías,Licuado,1,2920.0,0.1,2628.0,5.2,4.6,0
ORD-02962,2025-06-03,Tuesday,16,Mostrador,Habitual,Café,Americano,3,1926.0,0.1,5199.0,3.8,5.0,0
ORD-05024,2025-06-03,Tuesday,16,Mostrador,Nuevo,Café,Americano,1,1722.0,0.0,1722.0,6.3,5.0,1
ORD-05304,2025-06-03,Tuesday,16,Mostrador,Nuevo,Café,Espresso,2,1814.0,0.1,3264.0,5.0,4.7,0
ORD-01374,2025-06-03,Tuesday,19,Mostrador,Habitual,Desayuno,Tostadas,2,4186.0,0.1,7535.0,3.4,4.6,0
ORD-04068,2025-06-03,Tuesday,20,Takeaway,Habitual,Desayuno,Avocado toast,3,4216.0,0.05,12014.0,2.6,4.8,0
ORD-05439,2025-06-04,Wednesday,8,Mostrador,Habitual,Bebidas frías,Limonada,3,2506.0,0.1,6767.0,10.0,5.0,1
ORD-02224,2025-06-04,Wednesday,11,Mostrador,Nuevo,Pastelería,Cookie,2,1492.0,0.0,2983.0,2.0,5.0,0
ORD-03071,2025-06-04,Wednesday,11,Mostrador,Nuevo,Café,Flat White,1,1894.0,0.0,1894.0,6.4,5.0,0
ORD-03369,2025-06-04,Wednesday,11,Mostrador,Nuevo,Café,Cortado,1,1752.0,0.1,1577.0,3.2,4.5,0
ORD-02250,2025-06-04,Wednesday,12,Takeaway,Habitual,Desayuno,Avocado toast,1,4121.0,0.0,4121.0,12.5,4.1,1
ORD-02341,2025-06-04,Wednesday,13,Mostrador,Frecuente,Café,Espresso,1,1594.0,0.0,1594.0,8.9,4.5,0
ORD-02925,2025-06-04,Wednesday,13,Mostrador,Frecuente,Bebidas frías,Iced latte,1,2948.0,0.05,2801.0,4.3,5.0,0
ORD-04130,2025-06-04,Wednesday,13,Mostrador,Habitual,Pastelería,Croissant,3,1495.0,0.05,4261.0,9.4,4.8,0
ORD-00777,2025-06-04,Wednesday,15,Delivery,Nuevo,Bebidas frías,Cold brew,1,2275.0,0.1,2047.0,16.6,5.0,1
ORD-03567,2025-06-04,Wednesday,15,Mostrador,Nuevo,Café,Espresso,2,1947.0,0.0,3894.0,4.9,5.0,0
ORD-05252,2025-06-04,Wednesday,17,Mostrador,Habitual,Pastelería,Budín,1,1531.0,0.0,1531.0,5.1,4.9,1
ORD-02476,2025-06-04,Wednesday,18,Mostrador,Habitual,Almuerzo,Tostado,1,4603.0,0.0,4603.0,5.1,4.5,1
ORD-01059,2025-06-04,Wednesday,19,Mostrador,Habitual,Bebidas frías,Limonada,1,2946.0,0.0,2946.0,5.5,4.8,1
ORD-03771,2025-06-04,Wednesday,20,Takeaway,Frecuente,Bebidas frías,Cold brew,2,2906.0,0.0,5812.0,12.8,4.8,0
ORD-04328,2025-06-05,Thursday,8,Mostrador,Nuevo,Almuerzo,Wrap,3,4947.0,0.0,14842.0,8.9,5.0,0
ORD-03008,2025-06-05,Thursday,9,Mostrador,Habitual,Pastelería,Budín,2,1727.0,0.1,3109.0,8.3,4.3,0
ORD-00500,2025-06-05,Thursday,11,Delivery,Frecuente,Desayuno,Yogur + granola,1,4572.0,0.05,4343.0,16.6,3.9,0
ORD-01437,2025-06-05,Thursday,12,Delivery,Nuevo,Café,Latte,1,1964.0,0.0,1964.0,21.0,4.2,0
ORD-03669,2025-06-05,Thursday,12,Mostrador,Habitual,Café,Latte,3,1874.0,0.05,5341.0,12.5,4.3,1
ORD-01841,2025-06-05,Thursday,13,Mostrador,Habitual,Almuerzo,Wrap,1,5365.0,0.05,5097.0,5.8,4.9,0
ORD-04336,2025-06-05,Thursday,13,Mostrador,Nuevo,Café,Americano,1,1700.0,0.0,1700.0,8.2,5.0,0
ORD-06262,2025-06-05,Thursday,13,Mostrador,Habitual,Bebidas frías,Licuado,1,2679.0,0.0,2679.0,10.1,5.0,1
ORD-02694,2025-06-05,Thursday,17,Mostrador,Frecuente,Desayuno,Combo desayuno,3,4522.0,0.0,13565.0,2.5,3.9,0
ORD-01333,2025-06-05,Thursday,18,Mostrador,Habitual,Pastelería,Tostada dulce,1,1691.0,0.15,1437.0,4.0,4.5,0
ORD-02276,2025-06-05,Thursday,19,Takeaway,Nuevo,Pastelería,Cookie,1,1596.0,0.05,1516.0,4.2,5.0,0
ORD-04035,2025-06-05,Thursday,19,Takeaway,Nuevo,Desayuno,Tostadas,1,3927.0,0.0,3927.0,2.5,5.0,1
ORD-04710,2025-06-05,Thursday,19,Mostrador,Frecuente,Bebidas frías,Cold brew,1,2924.0,0.0,2924.0,4.7,3.6,0
ORD-03775,2025-06-06,Friday,9,Mostrador,Frecuente,Almuerzo,Bagel,2,5688.0,0.0,11375.0,12.7,4.9,0
ORD-04743,2025-06-06,Friday,9,Delivery,Nuevo,Café,Cortado,2,1605.0,0.0,3210.0,20.5,3.8,1
ORD-05449,2025-06-06,Friday,10,Mostrador,Frecuente,Desayuno,Tostadas,1,3899.0,0.0,3899.0,8.9,5.0,0
ORD-01687,2025-06-06,Friday,13,Mostrador,Frecuente,Café,Espresso,3,1844.0,0.0,5532.0,5.7,4.4,1
ORD-04670,2025-06-06,Friday,13,Mostrador,Nuevo,Pastelería,Croissant,2,1715.0,0.0,3429.0,13.4,4.3,1
ORD-05272,2025-06-06,Friday,13,Delivery,Nuevo,Bebidas frías,Cold brew,3,2791.0,0.05,7954.0,21.5,3.8,1
ORD-02990,2025-06-06,Friday,14,Takeaway,Habitual,Desayuno,Avocado toast,2,4337.0,0.05,8240.0,14.6,5.0,0
ORD-00547,2025-06-06,Friday,15,Takeaway,Nuevo,Desayuno,Combo desayuno,1,4662.0,0.1,4196.0,7.7,4.8,0
ORD-00954,2025-06-06,Friday,15,Takeaway,Habitual,Café,Latte,2,1645.0,0.05,3125.0,5.8,4.8,0
ORD-05807,2025-06-06,Friday,15,Delivery,Nuevo,Bebidas frías,Iced latte,1,2493.0,0.05,2368.0,18.4,4.7,0
ORD-03218,2025-06-06,Friday,16,Mostrador,Nuevo,Bebidas frías,Licuado,1,2616.0,0.0,2616.0,3.9,5.0,0
ORD-04520,2025-06-06,Friday,16,Mostrador,Nuevo,Almuerzo,Wrap,1,5198.0,0.0,5198.0,2.2,4.6,0
ORD-02760,2025-06-06,Friday,18,Takeaway,Habitual,Almuerzo,Tostado,2,5005.0,0.0,10009.0,7.7,4.8,0
ORD-04191,2025-06-06,Friday,18,Takeaway,Habitual,Bebidas frías,Cold brew,1,3084.0,0.0,3084.0,5.0,5.0,0
ORD-01153,2025-06-07,Saturday,7,Mostrador,Nuevo,Pastelería,Croissant,1,1703.0,0.0,1703.0,9.0,4.6,0
ORD-01741,2025-06-07,Saturday,7,Mostrador,Nuevo,Café,Latte,1,2012.0,0.0,2012.0,6.6,4.9,0
ORD-01496,2025-06-07,Saturday,8,Mostrador,Nuevo,Desayuno,Avocado toast,2,4492.0,0.05,8536.0,7.3,4.9,0
ORD-03676,2025-06-07,Saturday,10,Mostrador,Nuevo,Desayuno,Tostadas,2,4690.0,0.0,9380.0,9.7,5.0,1
ORD-05716,2025-06-07,Saturday,10,Mostrador,Habitual,Café,Espresso,1,2097.0,0.0,2097.0,9.7,4.5,0
ORD-00795,2025-06-07,Saturday,14,Mostrador,Nuevo,Almuerzo,Tostado,1,5529.0,0.0,5529.0,5.4,5.0,0
ORD-00994,2025-06-07,Saturday,14,Takeaway,Frecuente,Desayuno,Combo desayuno,2,4415.0,0.0,8829.0,9.3,4.6,1
ORD-04616,2025-06-07,Saturday,14,Takeaway,Nuevo,Café,Espresso,2,1930.0,0.0,3860.0,9.2,4.3,0
ORD-03173,2025-06-07,Saturday,15,Mostrador,Habitual,Bebidas frías,Limonada,2,3119.0,0.0,6238.0,4.9,5.0,0
ORD-00238,2025-06-07,Saturday,16,Takeaway,Habitual,Bebidas frías,Iced latte,2,2414.0,0.1,4345.0,5.8,5.0,0
ORD-02762,2025-06-07,Saturday,16,Mostrador,Habitual,Desayuno,Combo desayuno,1,4285.0,0.05,4071.0,2.1,5.0,0
ORD-02566,2025-06-07,Saturday,17,Mostrador,Nuevo,Bebidas frías,Licuado,1,2853.0,0.0,2853.0,5.9,4.8,0
ORD-00473,2025-06-07,Saturday,18,Takeaway,Nuevo,Pastelería,Medialuna,2,1643.0,0.0,3286.0,6.9,5.0,0
ORD-03220,2025-06-07,Saturday,18,Mostrador,Nuevo,Café,Americano,1,1783.0,0.1,1605.0,5.4,5.0,0
ORD-05704,2025-06-07,Saturday,20,Mostrador,Habitual,Café,Americano,3,1804.0,0.0,5412.0,3.4,4.6,0
ORD-00005,2025-06-08,Sunday,8,Takeaway,Habitual,Café,Cortado,3,1828.0,0.0,5485.0,13.2,4.4,0
ORD-01924,2025-06-08,Sunday,8,Takeaway,Habitual,Bebidas frías,Cold brew,1,2778.0,0.05,2639.0,10.5,4.7,0
ORD-04284,2025-06-08,Sunday,8,Mostrador,Habitual,Café,Cortado,1,1720.0,0.15,1462.0,10.4,5.0,1
ORD-00407,2025-06-08,Sunday,10,Mostrador,Habitual,Pastelería,Croissant,3,1842.0,0.0,5525.0,10.2,3.9,0
ORD-00354,2025-06-08,Sunday,11,Takeaway,Habitual,Café,Americano,2,1685.0,0.0,3371.0,4.4,5.0,0
ORD-00435,2025-06-08,Sunday,11,Mostrador,Habitual,Pastelería,Cookie,1,1556.0,0.0,1556.0,6.6,4.2,0
ORD-00091,2025-06-08,Sunday,12,Takeaway,Nuevo,Desayuno,Tostadas,1,4003.0,0.0,4003.0,12.2,4.5,0
ORD-00621,2025-06-08,Sunday,13,Mostrador,Nuevo,Bebidas frías,Cold brew,3,2842.0,0.15,7248.0,8.2,5.0,0
ORD-03325,2025-06-08,Sunday,13,Mostrador,Frecuente,Bebidas frías,Licuado,1,2916.0,0.1,2625.0,12.0,3.8,1
ORD-02007,2025-06-08,Sunday,15,Delivery,Habitual,Pastelería,Budín,1,1247.0,0.0,1247.0,17.0,4.1,0
ORD-02934,2025-06-08,Sunday,15,Mostrador,Habitual,Pastelería,Cookie,1,1790.0,0.15,1521.0,8.2,4.4,1
ORD-02999,2025-06-08,Sunday,15,Mostrador,Nuevo,Almuerzo,Tostado,2,5084.0,0.0,10168.0,4.2,4.5,0
ORD-03619,2025-06-08,Sunday,15,Takeaway,Habitual,Bebidas frías,Licuado,1,2740.0,0.0,2740.0,8.8,4.2,1
ORD-05638,2025-06-08,Sunday,15,Mostrador,Nuevo,Desayuno,Avocado toast,2,3717.0,0.0,7435.0,4.8,4.7,0
ORD-00633,2025-06-08,Sunday,16,Mostrador,Frecuente,Desayuno,Tostadas,1,4376.0,0.0,4376.0,6.4,5.0,1
ORD-05051,2025-06-08,Sunday,16,Mostrador,Nuevo,Café,Americano,1,1671.0,0.15,1420.0,5.6,4.5,0
ORD-01100,2025-06-08,Sunday,17,Mostrador,Nuevo,Café,Espresso,2,1924.0,0.0,3849.0,4.5,5.0,0
ORD-02717,2025-06-08,Sunday,17,Mostrador,Habitual,Almuerzo,Bagel,1,5563.0,0.0,5563.0,3.1,4.8,0
ORD-03261,2025-06-08,Sunday,17,Mostrador,Nuevo,Café,Cortado,1,1755.0,0.0,1755.0,8.2,5.0,1
ORD-00155,2025-06-08,Sunday,18,Takeaway,Nuevo,Pastelería,Medialuna,1,1610.0,0.0,1610.0,2.0,5.0,0
ORD-01444,2025-06-08,Sunday,18,Takeaway,Nuevo,Desayuno,Avocado toast,1,4236.0,0.0,4236.0,10.0,4.4,1
ORD-05747,2025-06-08,Sunday,18,Takeaway,Frecuente,Café,Latte,1,1693.0,0.0,1693.0,6.1,4.9,0
ORD-02661,2025-06-08,Sunday,20,Takeaway,Habitual,Café,Flat White,1,1738.0,0.0,1738.0,10.1,4.8,1
ORD-05684,2025-06-08,Sunday,20,Takeaway,Nuevo,Café,Flat White,1,1879.0,0.0,1879.0,5.0,4.9,0
ORD-04765,2025-06-09,Monday,7,Mostrador,Habitual,Bebidas frías,Licuado,1,2831.0,0.0,2831.0,5.3,4.7,1
ORD-02841,2025-06-09,Monday,9,Takeaway,Frecuente,Almuerzo,Ensalada,2,5624.0,0.05,10685.0,14.2,5.0,0
ORD-05521,2025-06-09,Monday,9,Mostrador,Habitual,Bebidas frías,Licuado,1,3063.0,0.0,3063.0,8.3,4.4,1
ORD-02318,2025-06-09,Monday,10,Delivery,Nuevo,Café,Latte,2,1737.0,0.0,3474.0,23.0,4.2,0
ORD-00756,2025-06-09,Monday,11,Takeaway,Habitual,Café,Flat White,2,2026.0,0.0,4053.0,6.7,4.7,1
ORD-02954,2025-06-09,Monday,11,Takeaway,Nuevo,Desayuno,Avocado toast,1,3876.0,0.0,3876.0,7.6,3.9,1
ORD-00082,2025-06-09,Monday,12,Mostrador,Habitual,Desayuno,Yogur + granola,1,3776.0,0.0,3776.0,8.0,5.0,1
ORD-00140,2025-06-09,Monday,12,Delivery,Habitual,Pastelería,Budín,2,1447.0,0.0,2893.0,19.9,3.6,0
ORD-01992,2025-06-09,Monday,12,Mostrador,Habitual,Café,Cortado,3,1823.0,0.0,5469.0,7.8,4.0,1
ORD-06039,2025-06-09,Monday,13,Mostrador,Nuevo,Café,Flat White,2,1664.0,0.0,3329.0,11.0,4.7,0
ORD-02916,2025-06-09,Monday,15,Mostrador,Nuevo,Pastelería,Croissant,2,1469.0,0.0,2939.0,6.4,5.0,0
ORD-05084,2025-06-09,Monday,15,Mostrador,Nuevo,Bebidas frías,Licuado,1,2569.0,0.1,2312.0,7.4,4.9,0
ORD-04610,2025-06-09,Monday,16,Mostrador,Nuevo,Café,Americano,2,1864.0,0.0,3728.0,8.0,4.3,0
ORD-04878,2025-06-09,Monday,16,Mostrador,Frecuente,Pastelería,Tostada dulce,3,1585.0,0.0,4755.0,2.9,4.5,0
ORD-03893,2025-06-09,Monday,17,Mostrador,Habitual,Desayuno,Combo desayuno,1,3758.0,0.1,3382.0,3.1,3.9,0
ORD-05201,2025-06-09,Monday,19,Takeaway,Frecuente,Café,Cortado,1,1835.0,0.0,1835.0,6.3,4.2,0
ORD-05803,2025-06-09,Monday,19,Takeaway,Frecuente,Pastelería,Budín,1,1664.0,0.0,1664.0,5.9,4.9,1
ORD-01039,2025-06-09,Monday,20,Mostrador,Nuevo,Pastelería,Budín,1,1467.0,0.1,1320.0,6.3,4.4,0
ORD-05686,2025-06-09,Monday,20,Mostrador,Nuevo,Almuerzo,Ensalada,1,4089.0,0.0,4089.0,5.7,5.0,1
ORD-03860,2025-06-10,Tuesday,10,Mostrador,Frecuente,Café,Espresso,1,1969.0,0.0,1969.0,7.8,4.7,0
ORD-01220,2025-06-10,Tuesday,11,Mostrador,Nuevo,Café,Latte,1,1847.0,0.0,1847.0,5.9,4.6,0
ORD-02135,2025-06-10,Tuesday,11,Mostrador,Habitual,Desayuno,Yogur + granola,2,4755.0,0.0,9510.0,3.7,4.8,0
ORD-06217,2025-06-10,Tuesday,11,Mostrador,Nuevo,Almuerzo,Wrap,2,5172.0,0.1,9309.0,4.7,5.0,0
ORD-01418,2025-06-10,Tuesday,12,Delivery,Frecuente,Pastelería,Medialuna,3,1868.0,0.05,5325.0,20.0,4.7,0
ORD-03125,2025-06-10,Tuesday,12,Mostrador,Habitual,Pastelería,Medialuna,2,1612.0,0.0,3225.0,12.6,4.6,0
ORD-03081,2025-06-10,Tuesday,13,Mostrador,Frecuente,Almuerzo,Tostado,2,4930.0,0.0,9860.0,9.5,4.8,1
ORD-03104,2025-06-10,Tuesday,13,Mostrador,Habitual,Café,Americano,1,1489.0,0.0,1489.0,14.4,4.4,0
ORD-03551,2025-06-10,Tuesday,13,Takeaway,Frecuente,Desayuno,Yogur + granola,2,4713.0,0.0,9427.0,12.0,4.2,0
ORD-03624,2025-06-10,Tuesday,13,Takeaway,Habitual,Café,Latte,1,2063.0,0.05,1960.0,12.9,4.7,0
ORD-06462,2025-06-10,Tuesday,13,Mostrador,Nuevo,Bebidas frías,Licuado,2,2649.0,0.0,5297.0,8.0,4.6,0
ORD-00004,2025-06-10,Tuesday,14,Mostrador,Habitual,Café,Cortado,3,1874.0,0.0,5622.0,7.8,5.0,1
ORD-02565,2025-06-10,Tuesday,14,Takeaway,Habitual,Desayuno,Yogur + granola,1,4113.0,0.1,3702.0,10.7,3.8,1
ORD-03744,2025-06-10,Tuesday,14,Mostrador,Habitual,Café,Latte,2,1700.0,0.05,3229.0,7.2,5.0,0
ORD-04028,2025-06-10,Tuesday,15,Takeaway,Habitual,Café,Espresso,1,1927.0,0.0,1927.0,7.9,4.0,0
ORD-00121,2025-06-10,Tuesday,18,Mostrador,Habitual,Pastelería,Cookie,2,1861.0,0.05,3536.0,6.8,5.0,0
ORD-02078,2025-06-10,Tuesday,19,Mostrador,Habitual,Desayuno,Tostadas,1,4021.0,0.0,4021.0,6.0,5.0,1
ORD-00298,2025-06-10,Tuesday,20,Mostrador,Nuevo,Pastelería,Medialuna,2,1706.0,0.0,3412.0,4.2,5.0,1
ORD-03814,2025-06-11,Wednesday,8,Mostrador,Habitual,Café,Espresso,3,1795.0,0.15,4576.0,8.5,4.7,0
ORD-00030,2025-06-11,Wednesday,9,Takeaway,Habitual,Café,Latte,1,2005.0,0.0,2005.0,14.4,4.5,0
ORD-03356,2025-06-11,Wednesday,9,Takeaway,Nuevo,Desayuno,Avocado toast,3,4260.0,0.05,12141.0,12.1,4.5,0
ORD-04529,2025-06-11,Wednesday,11,Takeaway,Nuevo,Pastelería,Budín,2,1414.0,0.1,2545.0,7.8,5.0,0
ORD-02157,2025-06-11,Wednesday,13,Takeaway,Habitual,Pastelería,Tostada dulce,1,1758.0,0.0,1758.0,9.8,5.0,0
ORD-04416,2025-06-11,Wednesday,13,Mostrador,Frecuente,Almuerzo,Ensalada,3,5860.0,0.0,17580.0,8.2,4.8,1
ORD-00285,2025-06-11,Wednesday,16,Delivery,Frecuente,Café,Latte,1,1493.0,0.0,1493.0,21.6,3.9,1
ORD-00800,2025-06-11,Wednesday,16,Mostrador,Nuevo,Café,Flat White,1,1837.0,0.1,1653.0,4.8,4.8,0
ORD-02521,2025-06-11,Wednesday,17,Delivery,Frecuente,Pastelería,Budín,2,1599.0,0.05,3039.0,20.7,4.0,0
ORD-03489,2025-06-11,Wednesday,17,Mostrador,Habitual,Café,Latte,2,1727.0,0.0,3453.0,3.6,4.3,0
ORD-00935,2025-06-11,Wednesday,19,Takeaway,Nuevo,Desayuno,Tostadas,1,4516.0,0.0,4516.0,5.5,4.4,0
ORD-01293,2025-06-11,Wednesday,20,Takeaway,Frecuente,Café,Cortado,1,1766.0,0.0,1766.0,4.5,5.0,1
ORD-06124,2025-06-11,Wednesday,20,Takeaway,Nuevo,Café,Americano,1,2195.0,0.0,2195.0,10.5,4.6,0
ORD-03812,2025-06-12,Thursday,7,Mostrador,Habitual,Café,Cortado,1,1667.0,0.0,1667.0,2.0,5.0,0
ORD-04094,2025-06-12,Thursday,8,Takeaway,Nuevo,Café,Latte,3,1852.0,0.05,5279.0,10.3,5.0,0
ORD-05629,2025-06-12,Thursday,10,Mostrador,Nuevo,Almuerzo,Tostado,1,5884.0,0.05,5590.0,11.3,4.0,0
ORD-05534,2025-06-12,Thursday,11,Takeaway,Nuevo,Almuerzo,Bagel,1,4343.0,0.0,4343.0,9.0,4.3,0
ORD-00869,2025-06-12,Thursday,12,Delivery,Habitual,Bebidas frías,Licuado,1,2978.0,0.0,2978.0,25.3,4.1,0
ORD-04465,2025-06-12,Thursday,12,Mostrador,Nuevo,Almuerzo,Bagel,1,5433.0,0.15,4618.0,12.3,4.5,1
ORD-02146,2025-06-12,Thursday,13,Mostrador,Nuevo,Almuerzo,Ensalada,2,5991.0,0.15,10184.0,10.1,5.0,0
ORD-06087,2025-06-12,Thursday,13,Mostrador,Frecuente,Pastelería,Cookie,3,1495.0,0.1,4037.0,4.9,4.5,0
ORD-06132,2025-06-12,Thursday,13,Mostrador,Frecuente,Café,Americano,1,1624.0,0.1,1462.0,7.2,5.0,1
ORD-00186,2025-06-12,Thursday,14,Mostrador,Nuevo,Almuerzo,Wrap,3,5255.0,0.0,15764.0,6.1,3.5,0
ORD-00689,2025-06-12,Thursday,14,Delivery,Nuevo,Almuerzo,Ensalada,1,5117.0,0.0,5117.0,24.3,3.6,0
ORD-02802,2025-06-12,Thursday,14,Mostrador,Frecuente,Café,Latte,1,1846.0,0.0,1846.0,12.9,4.1,0
ORD-04297,2025-06-12,Thursday,14,Delivery,Habitual,Desayuno,Avocado toast,2,4026.0,0.0,8053.0,16.6,4.1,1
ORD-02860,2025-06-12,Thursday,15,Takeaway,Habitual,Café,Cortado,2,1881.0,0.05,3575.0,8.4,5.0,0
ORD-04004,2025-06-12,Thursday,15,Mostrador,Nuevo,Café,Americano,3,1698.0,0.1,4586.0,2.0,4.8,1
ORD-04545,2025-06-12,Thursday,15,Mostrador,Nuevo,Café,Cortado,1,1827.0,0.05,1736.0,6.7,4.7,0
ORD-00047,2025-06-12,Thursday,16,Mostrador,Habitual,Café,Flat White,1,1755.0,0.0,1755.0,3.9,5.0,1
ORD-01729,2025-06-12,Thursday,17,Takeaway,Nuevo,Bebidas frías,Cold brew,1,3034.0,0.0,3034.0,11.0,4.8,0
ORD-05095,2025-06-12,Thursday,17,Mostrador,Nuevo,Almuerzo,Tostado,1,4485.0,0.15,3812.0,2.0,4.9,1
ORD-01263,2025-06-12,Thursday,18,Takeaway,Frecuente,Desayuno,Tostadas,1,4408.0,0.0,4408.0,7.7,4.0,0
ORD-04942,2025-06-12,Thursday,18,Mostrador,Nuevo,Almuerzo,Wrap,1,4131.0,0.0,4131.0,5.2,4.4,0
ORD-05172,2025-06-12,Thursday,18,Takeaway,Habitual,Desayuno,Combo desayuno,1,4175.0,0.1,3757.0,6.1,4.2,1
ORD-03780,2025-06-12,Thursday,19,Takeaway,Nuevo,Café,Latte,1,1734.0,0.0,1734.0,7.2,4.2,0
ORD-00923,2025-06-12,Thursday,20,Mostrador,Habitual,Pastelería,Medialuna,1,1831.0,0.0,1831.0,7.1,5.0,1
ORD-03601,2025-06-12,Thursday,20,Takeaway,Nuevo,Desayuno,Yogur + granola,1,4407.0,0.0,4407.0,12.9,4.3,0
ORD-06140,2025-06-13,Friday,7,Mostrador,Nuevo,Almuerzo,Wrap,1,5077.0,0.0,5077.0,9.5,4.4,0
ORD-01092,2025-06-13,Friday,10,Takeaway,Nuevo,Pastelería,Croissant,1,1496.0,0.0,1496.0,15.5,5.0,0
ORD-02382,2025-06-13,Friday,11,Mostrador,Nuevo,Almuerzo,Wrap,1,5571.0,0.0,5571.0,9.6,4.6,0
ORD-03080,2025-06-13,Friday,11,Mostrador,Nuevo,Bebidas frías,Limonada,1,2680.0,0.0,2680.0,6.0,5.0,0
ORD-00219,2025-06-13,Friday,12,Mostrador,Nuevo,Pastelería,Croissant,1,1726.0,0.0,1726.0,7.9,4.6,0
ORD-01473,2025-06-13,Friday,12,Mostrador,Habitual,Almuerzo,Bagel,2,5920.0,0.0,11840.0,13.7,4.6,0
ORD-00883,2025-06-13,Friday,13,Delivery,Habitual,Bebidas frías,Licuado,2,2868.0,0.05,5449.0,19.0,3.9,0
ORD-01184,2025-06-13,Friday,13,Mostrador,Frecuente,Café,Americano,1,1515.0,0.1,1364.0,9.3,3.8,1
ORD-01643,2025-06-13,Friday,13,Takeaway,Frecuente,Bebidas frías,Iced latte,1,2697.0,0.0,2697.0,9.1,5.0,1
